majority_macro_f1,weighted_macro_f1,densenet169_macro_f1,majority_minus_densenet169,weighted_minus_densenet169,weighted_minus_majority
0.6944091384498361,0.6944091384498361,0.667293552257049,0.02711558619278709,0.02711558619278709,0.0
0.6781799009144795,0.6781799009144795,0.6369864089274546,0.04119349198702493,0.04119349198702493,0.0
0.6507232184643061,0.6507232184643061,0.6347435791562379,0.015979639308068228,0.015979639308068228,0.0
0.6863945138686182,0.6863945138686182,0.6681838656342931,0.018210648234325055,0.018210648234325055,0.0
0.6128949533221253,0.6128949533221253,0.5880036964354229,0.02489125688670235,0.02489125688670235,0.0
0.6274257608867152,0.6274257608867152,0.5938732305040393,0.033552530382675916,0.033552530382675916,0.0
0.655275221253353,0.655275221253353,0.6259744449418378,0.029300776311515175,0.029300776311515175,0.0
0.6329422203658728,0.6329422203658728,0.6084034267834224,0.02453879358245037,0.02453879358245037,0.0
0.644526515719371,0.644526515719371,0.6369468065738452,0.007579709145525859,0.007579709145525859,0.0
0.6606019307369271,0.6606019307369271,0.6320928244780621,0.028509106258864936,0.028509106258864936,0.0
0.6451902215669818,0.6451902215669818,0.6243269208336402,0.02086330073334164,0.02086330073334164,0.0
0.6631274248796473,0.6631274248796473,0.6289214711682171,0.034205953711430204,0.034205953711430204,0.0
0.6586262336718399,0.6586262336718399,0.6263134180547152,0.032312815617124735,0.032312815617124735,0.0
0.6925828289401498,0.6925828289401498,0.6508404816006315,0.041742347339518315,0.041742347339518315,0.0
0.6473432115111276,0.6473432115111276,0.6232905776996026,0.024052633811525004,0.024052633811525004,0.0
0.6564542819203077,0.6564542819203077,0.6225803887059707,0.03387389321433709,0.03387389321433709,0.0
0.6570183906981424,0.6570183906981424,0.6222909108959327,0.03472747980220969,0.03472747980220969,0.0
0.6582096870151478,0.6582096870151478,0.6217591561824105,0.036450530832737305,0.036450530832737305,0.0
0.6221632541590917,0.6221632541590917,0.5930726677553481,0.029090586403743623,0.029090586403743623,0.0
0.6862529395973885,0.6862529395973885,0.6452932290802499,0.04095971051713865,0.04095971051713865,0.0
0.6645696190227208,0.6645696190227208,0.6209771105046255,0.043592508518095374,0.043592508518095374,0.0
0.654883620325855,0.654883620325855,0.610531608427381,0.04435201189847404,0.04435201189847404,0.0
0.6678782548290249,0.6678782548290249,0.6433015659670798,0.024576688861945084,0.024576688861945084,0.0
0.6272408843558429,0.6272408843558429,0.621835049675507,0.0054058346803359525,0.0054058346803359525,0.0
0.6678544571008589,0.6678544571008589,0.6328044737930555,0.0350499833078034,0.0350499833078034,0.0
0.6571615583748871,0.6571615583748871,0.6436335918773498,0.013527966497537292,0.013527966497537292,0.0
0.63877699608253,0.63877699608253,0.6120584007570863,0.02671859532544374,0.02671859532544374,0.0
0.66132850933677,0.66132850933677,0.6456309683825352,0.015697540954234812,0.015697540954234812,0.0
0.6555359833198428,0.6555359833198428,0.6282763145696253,0.02725966875021746,0.02725966875021746,0.0
0.6330648159920548,0.6330648159920548,0.6314623092568046,0.0016025067352501976,0.0016025067352501976,0.0
0.6723277921947155,0.6723277921947155,0.6450096935501667,0.027318098644548816,0.027318098644548816,0.0
0.6728354727000656,0.6728354727000656,0.6318968141831909,0.040938658516874726,0.040938658516874726,0.0
0.6216908731404545,0.6216908731404545,0.5885164430927501,0.03317443004770437,0.03317443004770437,0.0
0.6618037868958448,0.6618037868958448,0.6375205862044351,0.024283200691409768,0.024283200691409768,0.0
0.7051168166850125,0.7051168166850125,0.6804798085654198,0.024637008119592685,0.024637008119592685,0.0
0.693817331268759,0.693817331268759,0.6575185103286167,0.03629882094014225,0.03629882094014225,0.0
0.676900062300156,0.676900062300156,0.6648108338438676,0.012089228456288348,0.012089228456288348,0.0
0.673595117392345,0.673595117392345,0.6608498954825158,0.012745221909829185,0.012745221909829185,0.0
0.6599855152605958,0.6599855152605958,0.6198615697077046,0.04012394555289123,0.04012394555289123,0.0
0.6718488037752557,0.6718488037752557,0.6582620310966772,0.01358677267857844,0.01358677267857844,0.0
0.6583369982584439,0.6583369982584439,0.6082348885850831,0.05010210967336082,0.05010210967336082,0.0
0.6961652531562922,0.6961652531562922,0.6631879450999886,0.03297730805630361,0.03297730805630361,0.0
0.6714431994053567,0.6714431994053567,0.6354220332100603,0.036021166195296384,0.036021166195296384,0.0
0.6592453637317869,0.6592453637317869,0.6279869075622996,0.0312584561694873,0.0312584561694873,0.0
0.6657552231078007,0.6657552231078007,0.659236976371153,0.006518246736647693,0.006518246736647693,0.0
0.6362179024607589,0.6362179024607589,0.611026598313069,0.025191304147689886,0.025191304147689886,0.0
0.6684518197941496,0.6684518197941496,0.6407611196820113,0.027690700112138256,0.027690700112138256,0.0
0.6813290267813934,0.6813290267813934,0.6442343988736617,0.03709462790773166,0.03709462790773166,0.0
0.6813176852819833,0.6813176852819833,0.631025605177647,0.05029208010433628,0.05029208010433628,0.0
0.6408681988820967,0.6408681988820967,0.606619345157735,0.034248853724361705,0.034248853724361705,0.0
0.668618621642211,0.668618621642211,0.6146839448310036,0.05393467681120734,0.05393467681120734,0.0
0.6649981857915158,0.6649981857915158,0.6581877832852094,0.006810402506306379,0.006810402506306379,0.0
0.6564580539911798,0.6564580539911798,0.6159188759315346,0.04053917805964524,0.04053917805964524,0.0
0.7107052843277201,0.7107052843277201,0.6851439084725234,0.02556137585519669,0.02556137585519669,0.0
0.6881645868198629,0.6881645868198629,0.6379629645354761,0.05020162228438685,0.05020162228438685,0.0
0.6426272801180615,0.6426272801180615,0.6281187214882428,0.014508558629818702,0.014508558629818702,0.0
0.6792077938610308,0.6792077938610308,0.656196925910711,0.023010867950319813,0.023010867950319813,0.0
0.6960746390084712,0.6960746390084712,0.654190788151774,0.04188385085669721,0.04188385085669721,0.0
0.641891737322677,0.641891737322677,0.6433873383566793,-0.0014956010340022585,-0.0014956010340022585,0.0
0.6624739696390742,0.6624739696390742,0.6430816301242153,0.01939233951485897,0.01939233951485897,0.0
